reales,Linear,Knn,Ridge,Lasso
0.97,0.9700489536052064,0.97,0.970048932672455,0.9699297499999999
0.97,0.970053291533097,0.97,0.9700532700055352,0.9699297499999999
0.97,0.9700489536052064,0.97,0.970048932672455,0.9699297499999999
0.97,0.970053291533097,0.97,0.9700532700055352,0.9699297499999999
0.97,0.9700554604970423,0.97,0.9700554386720753,0.9699297499999999
0.97,0.970053291533097,0.97,0.9700532700055352,0.9699297499999999
0.97,0.9700554604970423,0.97,0.9700554386720753,0.9699297499999999
0.97,0.970053291533097,0.97,0.9700532700055352,0.9699297499999999
0.97,0.9700489536052064,0.97,0.970048932672455,0.9699297499999999
0.97,0.970053291533097,0.97,0.9700532700055352,0.9699297499999999
0.97,0.9700554604970423,0.97,0.9700554386720753,0.9699297499999999
0.97,0.970053291533097,0.97,0.9700532700055352,0.9699297499999999
0.97,0.9700554604970423,0.97,0.9700554386720753,0.9699297499999999
0.97,0.970053291533097,0.97,0.9700532700055352,0.9699297499999999
0.97,0.9700554604970423,0.97,0.9700554386720753,0.9699297499999999
0.97,0.970053291533097,0.97,0.9700532700055352,0.9699297499999999
0.97,0.9700554604970423,0.97,0.9700554386720753,0.9699297499999999
0.97,0.970053291533097,0.97,0.9700532700055352,0.9699297499999999
0.97,0.9700554604970423,0.97,0.9700554386720753,0.9699297499999999
0.97,0.970053291533097,0.97,0.9700532700055352,0.9699297499999999
0.97,0.9700554604970423,0.97,0.9700554386720753,0.9699297499999999
0.97,0.970053291533097,0.97,0.9700532700055352,0.9699297499999999
0.97,0.9700554604970423,0.97,0.9700554386720753,0.9699297499999999
0.97,0.970053291533097,0.97,0.9700532700055352,0.9699297499999999
0.97,0.9700554604970423,0.97,0.9700554386720753,0.9699297499999999
0.97,0.970053291533097,0.97,0.9700532700055352,0.9699297499999999
0.97,0.9700554604970423,0.97,0.9700554386720753,0.9699297499999999
0.97,0.970053291533097,0.97,0.9700532700055352,0.9699297499999999
0.97,0.9700489536052064,0.97,0.970048932672455,0.9699297499999999
0.97,0.9700424467133706,0.97,0.9700424266728346,0.9699297499999999
0.97,0.970053291533097,0.97,0.9700532700055352,0.9699297499999999
0.97,0.9700424467133706,0.97,0.9700424266728346,0.9699297499999999
0.97,0.970053291533097,0.97,0.9700532700055352,0.9699297499999999
0.97,0.9700576294609876,0.97,0.9700576073386155,0.9699297499999999
0.97,0.970053291533097,0.97,0.9700532700055352,0.9699297499999999
0.97,0.9700511225691517,0.97,0.9700511013389951,0.9699297499999999
0.97,0.9700554604970423,0.97,0.9700554386720753,0.9699297499999999
0.97,0.9700511225691517,0.97,0.9700511013389951,0.9699297499999999
0.97,0.9700554604970423,0.97,0.9700554386720753,0.9699297499999999
0.97,0.9700511225691517,0.97,0.9700511013389951,0.9699297499999999
0.97,0.9700424467133706,0.97,0.9700424266728346,0.9699297499999999
0.97,0.9700402777494253,0.97,0.9700402580062945,0.9699297499999999
0.97,0.9700359398215347,0.97,0.9700359206732142,0.9699297499999999
0.97,0.9700294329296989,0.97,0.9700294146735939,0.9699297499999999
0.97,0.9700250950018082,0.97,0.9700250773405137,0.9699297499999999
0.97,0.970022926037863,0.97,0.9700229086739736,0.9699297499999999
0.97,0.9700250950018082,0.97,0.9700250773405137,0.9699297499999999
0.97,0.9700272639657536,0.97,0.9700272460070538,0.9699297499999999
0.97,0.9700250950018082,0.97,0.9700250773405137,0.9699297499999999
0.97,0.970022926037863,0.97,0.9700229086739736,0.9699297499999999
0.97,0.9700250950018082,0.97,0.9700250773405137,0.9699297499999999
0.97,0.9700272639657536,0.97,0.9700272460070538,0.9699297499999999
0.97,0.9700250950018082,0.97,0.9700250773405137,0.9699297499999999
0.97,0.970022926037863,0.97,0.9700229086739736,0.9699297499999999
0.97,0.9700250950018082,0.97,0.9700250773405137,0.9699297499999999
0.97,0.9700272639657536,0.97,0.9700272460070538,0.9699297499999999
0.97,0.9700250950018082,0.97,0.9700250773405137,0.9699297499999999
0.97,0.970022926037863,0.97,0.9700229086739736,0.9699297499999999
0.97,0.9700250950018082,0.97,0.9700250773405137,0.9699297499999999
0.97,0.9700272639657536,0.97,0.9700272460070538,0.9699297499999999
0.97,0.9700250950018082,0.97,0.9700250773405137,0.9699297499999999
0.97,0.9700272639657536,0.97,0.9700272460070538,0.9699297499999999
0.97,0.9700250950018082,0.97,0.9700250773405137,0.9699297499999999
0.97,0.9700272639657536,0.97,0.9700272460070538,0.9699297499999999
0.97,0.9700316018936441,0.97,0.9700315833401341,0.9699297499999999
0.97,0.97003810878548,0.97,0.9700380893397543,0.9699297499999999
0.97,0.9700446156773158,0.97,0.9700445953393747,0.9699297499999999
0.97,0.9700489536052064,0.97,0.970048932672455,0.9699297499999999
0.97,0.9700554604970423,0.97,0.9700554386720753,0.9699297499999999
0.97,0.9700576294609876,0.97,0.9700576073386155,0.9699297499999999
0.97,0.9700554604970423,0.97,0.9700554386720753,0.9699297499999999
0.97,0.9700511225691517,0.97,0.9700511013389951,0.9699297499999999
0.97,0.9700489536052064,0.97,0.970048932672455,0.9699297499999999
0.97,0.970053291533097,0.97,0.9700532700055352,0.9699297499999999
0.97,0.9700489536052064,0.97,0.970048932672455,0.9699297499999999
0.97,0.9700424467133706,0.97,0.9700424266728346,0.9699297499999999
0.97,0.9700402777494253,0.97,0.9700402580062945,0.9699297499999999
0.97,0.9700337708575895,0.97,0.9700337520066741,0.9699297499999999
0.97,0.9700294329296989,0.97,0.9700294146735939,0.9699297499999999
0.97,0.9700250950018082,0.97,0.9700250773405137,0.9699297499999999
0.97,0.9700272639657536,0.97,0.9700272460070538,0.9699297499999999
0.97,0.9700250950018082,0.97,0.9700250773405137,0.9699297499999999
0.97,0.9700272639657536,0.97,0.9700272460070538,0.9699297499999999
0.97,0.9700250950018082,0.97,0.9700250773405137,0.9699297499999999
0.97,0.9700272639657536,0.97,0.9700272460070538,0.9699297499999999
0.97,0.9700316018936441,0.97,0.9700315833401341,0.9699297499999999
0.97,0.9700402777494253,0.97,0.9700402580062945,0.9699297499999999
0.97,0.9700511225691517,0.97,0.9700511013389951,0.9699297499999999
0.97,0.9700554604970423,0.97,0.9700554386720753,0.9699297499999999
0.97,0.9700511225691517,0.97,0.9700511013389951,0.9699297499999999
0.97,0.9700424467133706,0.97,0.9700424266728346,0.9699297499999999
0.97,0.9700316018936441,0.97,0.9700315833401341,0.9699297499999999
0.97,0.9700345167883763,0.97,0.9700344980243856,0.9699297499999999
0.97,0.9700301788604857,0.97,0.9700301606913053,0.9699297499999999
0.97,0.9700280098965404,0.97,0.9700279920247652,0.9699297499999999
0.97,0.9700301788604857,0.97,0.9700301606913053,0.9699297499999999
0.97,0.9700280098965404,0.97,0.9700279920247652,0.9699297499999999
0.97,0.970025840932595,0.97,0.9700258233582251,0.9699297499999999
0.97,0.969994902252334,0.9699,0.9699948768418161,0.9699297499999999
0.97,0.9700123916207265,0.97,0.9700123649473256,0.9699297499999999
0.9699,0.96993368946296,0.9699,0.9699336684725328,0.9699297499999999
0.9699,0.9699395192524243,0.9699,0.969939497841036,0.9699297499999999
0.9699,0.96993368946296,0.9699,0.9699336684725328,0.9699297499999999
0.97,0.9700123916207265,0.97,0.9700123649473256,0.9699297499999999
0.97,0.9700433303009877,0.97,0.9700433114637346,0.9699297499999999
0.97,0.9700454992649329,0.97,0.9700454801302747,0.9699297499999999
0.97,0.9700280098965404,0.97,0.9700279920247652,0.9699297499999999
0.97,0.9700323478244309,0.97,0.9700323293578454,0.9699297499999999
0.97,0.9700366857523215,0.97,0.9700366666909257,0.9699297499999999
0.97,0.9700410236802121,0.97,0.970041004024006,0.9699297499999999
0.97,0.9700453616081026,0.97,0.9700453413570862,0.9699297499999999
0.97,0.9700496995359932,0.9701,0.9700496786901665,0.9699297499999999
0.97,0.9700453616081026,0.97,0.9700453413570862,0.9699297499999999
0.97,0.9700410236802121,0.97,0.970041004024006,0.9699297499999999
0.97,0.9700366857523215,0.97,0.9700366666909257,0.9699297499999999
0.97,0.9700323478244309,0.97,0.9700323293578454,0.9699297499999999
0.97,0.9700280098965404,0.97,0.9700279920247652,0.9699297499999999
0.97,0.970025840932595,0.97,0.9700258233582251,0.9699297499999999
0.97,0.9700280098965404,0.97,0.9700279920247652,0.9699297499999999
0.97,0.970025840932595,0.97,0.9700258233582251,0.9699297499999999
0.97,0.9700280098965404,0.97,0.9700279920247652,0.9699297499999999
0.97,0.9700323478244309,0.97,0.9700323293578454,0.9699297499999999
0.97,0.9700366857523215,0.97,0.9700366666909257,0.9699297499999999
0.97,0.9700410236802121,0.97,0.970041004024006,0.9699297499999999
0.97,0.9700453616081026,0.97,0.9700453413570862,0.9699297499999999
0.97,0.9700496995359932,0.9701,0.9700496786901665,0.9699297499999999
0.97,0.9700540374638839,0.9701,0.9700540160232467,0.9699297499999999
0.97,0.9700562064278291,0.97,0.9700561846897868,0.9699297499999999
0.97,0.9700540374638839,0.9701,0.9700540160232467,0.9699297499999999
0.97,0.9700496995359932,0.9701,0.9700496786901665,0.9699297499999999
0.97,0.9700453616081026,0.97,0.9700453413570862,0.9699297499999999
0.97,0.9700410236802121,0.97,0.970041004024006,0.9699297499999999
0.97,0.9700366857523215,0.97,0.9700366666909257,0.9699297499999999
0.97,0.9700323478244309,0.97,0.9700323293578454,0.9699297499999999
0.97,0.9700280098965404,0.97,0.9700279920247652,0.9699297499999999
0.97,0.9700250950018082,0.97,0.9700250773405137,0.9699297499999999
0.97,0.970022926037863,0.97,0.9700229086739736,0.9699297499999999
0.97,0.9700250950018082,0.97,0.9700250773405137,0.9699297499999999
0.97,0.9700294329296989,0.97,0.9700294146735939,0.9699297499999999
0.97,0.9700337708575895,0.97,0.9700337520066741,0.9699297499999999
0.97,0.97003810878548,0.97,0.9700380893397543,0.9699297499999999
0.97,0.9700337708575895,0.97,0.9700337520066741,0.9699297499999999
0.97,0.9700294329296989,0.97,0.9700294146735939,0.9699297499999999
0.97,0.9700250950018082,0.97,0.9700250773405137,0.9699297499999999
0.97,0.970022926037863,0.97,0.9700229086739736,0.9699297499999999
0.97,0.969991987357602,0.97,0.9699919621575644,0.9699297499999999
0.97,0.970022926037863,0.97,0.9700229086739736,0.9699297499999999
0.97,0.9700250950018082,0.97,0.9700250773405137,0.9699297499999999
0.97,0.970022926037863,0.97,0.9700229086739736,0.9699297499999999
0.97,0.9700250950018082,0.97,0.9700250773405137,0.9699297499999999
0.97,0.9700294329296989,0.97,0.9700294146735939,0.9699297499999999
0.97,0.9700337708575895,0.97,0.9700337520066741,0.9699297499999999
0.97,0.97003810878548,0.97,0.9700380893397543,0.9699297499999999
0.97,0.9700424467133706,0.97,0.9700424266728346,0.9699297499999999
0.97,0.9700467846412612,0.97,0.9700467640059148,0.9699297499999999
0.97,0.9700424467133706,0.97,0.9700424266728346,0.9699297499999999
0.97,0.97003810878548,0.97,0.9700380893397543,0.9699297499999999
0.97,0.9700337708575895,0.97,0.9700337520066741,0.9699297499999999
0.97,0.9700294329296989,0.97,0.9700294146735939,0.9699297499999999
0.97,0.97003810878548,0.97,0.9700380893397543,0.9699297499999999
0.97,0.9700467846412612,0.97,0.9700467640059148,0.9699297499999999
0.97,0.9700511225691517,0.97,0.9700511013389951,0.9699297499999999
0.97,0.970053291533097,0.97,0.9700532700055352,0.9699297499999999
0.97,0.9700511225691517,0.97,0.9700511013389951,0.9699297499999999
0.97,0.970053291533097,0.97,0.9700532700055352,0.9699297499999999
0.97,0.9700511225691517,0.97,0.9700511013389951,0.9699297499999999
0.97,0.9700467846412612,0.97,0.9700467640059148,0.9699297499999999
0.97,0.9700511225691517,0.97,0.9700511013389951,0.9699297499999999
0.97,0.9700467846412612,0.97,0.9700467640059148,0.9699297499999999
0.97,0.9700511225691517,0.97,0.9700511013389951,0.9699297499999999
0.97,0.9700467846412612,0.97,0.9700467640059148,0.9699297499999999
0.97,0.97003810878548,0.97,0.9700380893397543,0.9699297499999999
0.97,0.9700294329296989,0.97,0.9700294146735939,0.9699297499999999
0.97,0.9700250950018082,0.97,0.9700250773405137,0.9699297499999999
0.97,0.970022926037863,0.97,0.9700229086739736,0.9699297499999999
0.97,0.9700250950018082,0.97,0.9700250773405137,0.9699297499999999
0.97,0.970022926037863,0.97,0.9700229086739736,0.9699297499999999
0.97,0.969991987357602,0.97,0.9699919621575644,0.9699297499999999
0.97,0.970022926037863,0.97,0.9700229086739736,0.9699297499999999
0.97,0.9700250950018082,0.97,0.9700250773405137,0.9699297499999999
0.97,0.9700294329296989,0.97,0.9700294146735939,0.9699297499999999
0.97,0.97003810878548,0.97,0.9700380893397543,0.9699297499999999
0.97,0.9700467846412612,0.97,0.9700467640059148,0.9699297499999999
0.97,0.97003810878548,0.97,0.9700380893397543,0.9699297499999999
0.97,0.9700294329296989,0.97,0.9700294146735939,0.9699297499999999
0.97,0.9700250950018082,0.97,0.9700250773405137,0.9699297499999999
0.97,0.970022926037863,0.97,0.9700229086739736,0.9699297499999999
0.97,0.9700250950018082,0.97,0.9700250773405137,0.9699297499999999
0.97,0.970022926037863,0.97,0.9700229086739736,0.9699297499999999
0.97,0.969991987357602,0.97,0.9699919621575644,0.9699297499999999
0.97,0.9700094767259945,0.97,0.9700094502630741,0.9699297499999999
0.9699,0.96993368946296,0.9699,0.9699336684725328,0.9699297499999999
0.9699,0.9699395192524243,0.9699,0.969939497841036,0.9699297499999999
0.9699,0.9699424341471563,0.9699,0.9699424125252876,0.9699297499999999
0.9699,0.9699482639366205,0.9699,0.9699482418937907,0.9699297499999999
0.9699,0.9699511788313526,0.9699,0.9699511565780423,0.9699297499999999
0.9699,0.9699482639366205,0.9699,0.9699482418937907,0.9699297499999999
0.9699,0.9699453490418884,0.9699,0.9699453272095392,0.9699297499999999
0.9699,0.9699395192524243,0.9699,0.969939497841036,0.9699297499999999
0.9699,0.9699482639366205,0.9699,0.9699482418937907,0.9699297499999999
0.9699,0.9699511788313526,0.9699,0.9699511565780423,0.9699297499999999
0.9699,0.9699540937260847,0.9699,0.9699540712622939,0.9699297499999999
0.9699,0.9699324040866318,0.9699,0.9699323845968927,0.9699297499999999
0.9699,0.9699294891918997,0.9699,0.9699294699126411,0.9699297499999999
0.9699,0.9699324040866318,0.9699,0.9699323845968927,0.9699297499999999
0.9699,0.9699294891918997,0.9699,0.9699294699126411,0.9699297499999999
0.9699,0.9699324040866318,0.9699,0.9699323845968927,0.9699297499999999
0.9699,0.9699294891918997,0.9699,0.9699294699126411,0.9699297499999999
0.9699,0.9699324040866318,0.9699,0.9699323845968927,0.9699297499999999
0.9699,0.9699294891918997,0.9699,0.9699294699126411,0.9699297499999999
0.9699,0.9699324040866318,0.9699,0.9699323845968927,0.9699297499999999
0.9699,0.9699294891918997,0.9699,0.9699294699126411,0.9699297499999999
0.9699,0.9699324040866318,0.9699,0.9699323845968927,0.9699297499999999
0.9699,0.9699294891918997,0.9699,0.9699294699126411,0.9699297499999999
0.9699,0.9699324040866318,0.9699,0.9699323845968927,0.9699297499999999
0.9699,0.9699294891918997,0.9699,0.9699294699126411,0.9699297499999999
0.9699,0.9699324040866318,0.9699,0.9699323845968927,0.9699297499999999
0.9699,0.9699294891918997,0.9699,0.9699294699126411,0.9699297499999999
0.9699,0.9699236594024355,0.9699,0.9699236405441379,0.9699297499999999
0.9699,0.9699207445077035,0.9699,0.9699207258598863,0.9699297499999999
0.9699,0.9699424341471563,0.9699,0.9699424125252876,0.9699297499999999
0.9699,0.9699395192524243,0.9699,0.969939497841036,0.9699297499999999
0.9699,0.9699366043576921,0.9699,0.9699365831567843,0.9699297499999999
0.97,0.9700094767259945,0.97,0.9700094502630741,0.9699297499999999
0.97,0.9700404154062555,0.97,0.9700403967794831,0.9699297499999999
0.97,0.9700425843702009,0.97,0.9700425654460232,0.9699297499999999
0.97,0.9700404154062555,0.97,0.9700403967794831,0.9699297499999999
0.97,0.9700425843702009,0.97,0.9700425654460232,0.9699297499999999
0.97,0.9700404154062555,0.97,0.9700403967794831,0.9699297499999999
0.97,0.9700094767259945,0.97,0.9700094502630741,0.9699297499999999
0.97,0.9700404154062555,0.97,0.9700403967794831,0.9699297499999999
0.97,0.9700447533341461,0.97,0.9700447341125633,0.9699297499999999
0.97,0.9700469222980914,0.97,0.9700469027791034,0.9699297499999999
0.97,0.9700555981538725,0.97,0.9700555774452639,0.9699297499999999
0.97,0.9700642740096537,0.97,0.9700642521114243,0.9699297499999999
0.97,0.9700686119375442,0.97,0.9700685894445046,0.9699297499999999
0.97,0.9700511225691517,0.97,0.9700511013389951,0.9699297499999999
0.97,0.970053291533097,0.97,0.9700532700055352,0.9699297499999999
0.97,0.9700511225691517,0.97,0.9700511013389951,0.9699297499999999
0.97,0.9700467846412612,0.97,0.9700467640059148,0.9699297499999999
0.97,0.9700511225691517,0.97,0.9700511013389951,0.9699297499999999
0.97,0.9700467846412612,0.97,0.9700467640059148,0.9699297499999999
0.97,0.9700446156773158,0.97,0.9700445953393747,0.9699297499999999
0.97,0.9700424467133706,0.97,0.9700424266728346,0.9699297499999999
0.97,0.9700402777494253,0.97,0.9700402580062945,0.9699297499999999
0.97,0.9700337708575895,0.97,0.9700337520066741,0.9699297499999999
0.97,0.9700272639657536,0.97,0.9700272460070538,0.9699297499999999
0.97,0.9700294329296989,0.97,0.9700294146735939,0.9699297499999999
0.97,0.9700272639657536,0.97,0.9700272460070538,0.9699297499999999
0.97,0.970022926037863,0.97,0.9700229086739736,0.9699297499999999
0.97,0.9700250950018082,0.97,0.9700250773405137,0.9699297499999999
0.97,0.9700294329296989,0.97,0.9700294146735939,0.9699297499999999
0.97,0.9700002839823779,0.97,0.9700002678310781,0.9699297499999999
0.97,0.9700046219102685,0.97,0.9700046051641583,0.9699297499999999
0.97,0.9700132977660496,0.97,0.9700132798303188,0.9699297499999999
0.97,0.9700219736218307,0.97,0.9700219544964792,0.9699297499999999
0.97,0.9700241425857761,0.97,0.9700241231630193,0.9699297499999999
0.97,0.9700219736218307,0.97,0.9700219544964792,0.9699297499999999
0.97,0.9700241425857761,0.97,0.9700241231630193,0.9699297499999999
0.97,0.970053291533097,0.97,0.9700532700055352,0.9699297499999999
0.97,0.9700511225691517,0.97,0.9700511013389951,0.9699297499999999
0.97,0.9700467846412612,0.97,0.9700467640059148,0.9699297499999999
0.97,0.9700511225691517,0.97,0.9700511013389951,0.9699297499999999
0.97,0.9700467846412612,0.97,0.9700467640059148,0.9699297499999999
0.97,0.9700511225691517,0.97,0.9700511013389951,0.9699297499999999
0.97,0.9700467846412612,0.97,0.9700467640059148,0.9699297499999999
0.97,0.9700511225691517,0.97,0.9700511013389951,0.9699297499999999
0.97,0.9700467846412612,0.97,0.9700467640059148,0.9699297499999999
0.97,0.9700511225691517,0.97,0.9700511013389951,0.9699297499999999
0.97,0.9700467846412612,0.97,0.9700467640059148,0.9699297499999999
0.97,0.9700176356939402,0.97,0.970017617163399,0.9699297499999999
0.97,0.9700219736218307,0.97,0.9700219544964792,0.9699297499999999
0.97,0.9700241425857761,0.97,0.9700241231630193,0.9699297499999999
0.97,0.9700183127963119,0.97,0.9700182937945162,0.9699297499999999
0.97,0.9700153979015798,0.97,0.9700153791102646,0.9699297499999999
0.97,0.9700183127963119,0.97,0.9700182937945162,0.9699297499999999
0.97,0.9700241425857761,0.97,0.9700241231630193,0.9699297499999999
0.97,0.9700183127963119,0.97,0.9700182937945162,0.9699297499999999
0.97,0.9700400024357647,0.97,0.9700399804599175,0.9699297499999999
0.97,0.9700370875410327,0.97,0.9700370657756658,0.9699297499999999
0.97,0.9700341726463005,0.97,0.9700341510914142,0.9699297499999999
0.97,0.9700254279621043,0.97,0.9700254070386595,0.9699297499999999
0.97,0.97001959817264,0.97,0.9700195776701563,0.9699297499999999
0.97,0.9700239361005307,0.97,0.9700239150032366,0.9699297499999999
0.97,0.9700210212057986,0.97,0.970021000318985,0.9699297499999999
0.9701,0.970096808468833,0.97,0.9700967821095262,0.9699297499999999
0.97,0.9700210212057986,0.97,0.970021000318985,0.9699297499999999
0.97,0.9700268509952628,0.97,0.9700268296874882,0.9699297499999999
0.97,0.9700297658899949,0.97,0.9700297443717397,0.9699297499999999
0.97,0.9700268509952628,0.97,0.9700268296874882,0.9699297499999999
0.97,0.9700297658899949,0.97,0.9700297443717397,0.9699297499999999
0.97,0.970008076250542,0.97,0.9700080577063386,0.9699297499999999
0.97,0.9700197358294703,0.97,0.9700197164433448,0.9699297499999999
0.97,0.9700168209347383,0.97,0.9700168017590933,0.9699297499999999
0.97,0.9700139060400061,0.97,0.9700138870748417,0.9699297499999999
0.97,0.9700168209347383,0.97,0.9700168017590933,0.9699297499999999
0.97,0.9700197358294703,0.97,0.9700197164433448,0.9699297499999999
0.97,0.9700168209347383,0.97,0.9700168017590933,0.9699297499999999
0.97,0.9700139060400061,0.97,0.9700138870748417,0.9699297499999999
0.97,0.9700168209347383,0.97,0.9700168017590933,0.9699297499999999
0.97,0.9700197358294703,0.97,0.9700197164433448,0.9699297499999999
0.97,0.9700488847767913,0.97,0.9700488632858607,0.9699297499999999
0.97,0.9700197358294703,0.97,0.9700197164433448,0.9699297499999999
0.97,0.9700255656189346,0.97,0.9700255458118481,0.9699297499999999
0.97,0.9700197358294703,0.97,0.9700197164433448,0.9699297499999999
0.97,0.9700168209347383,0.97,0.9700168017590933,0.9699297499999999
0.97,0.9700197358294703,0.97,0.9700197164433448,0.9699297499999999
0.97,0.9700168209347383,0.97,0.9700168017590933,0.9699297499999999
0.97,0.9700197358294703,0.97,0.9700197164433448,0.9699297499999999
0.97,0.9700168209347383,0.97,0.9700168017590933,0.9699297499999999
0.97,0.9700197358294703,0.97,0.9700197164433448,0.9699297499999999
0.97,0.9700168209347383,0.97,0.9700168017590933,0.9699297499999999
0.97,0.9700197358294703,0.97,0.9700197164433448,0.9699297499999999
0.97,0.9700168209347383,0.97,0.9700168017590933,0.9699297499999999
0.97,0.9700385105741911,0.97,0.9700384884244945,0.9699297499999999
0.97,0.9700168209347383,0.97,0.9700168017590933,0.9699297499999999
0.97,0.9700197358294703,0.97,0.9700197164433448,0.9699297499999999
0.97,0.9700488847767913,0.97,0.9700488632858607,0.9699297499999999
0.97,0.9700197358294703,0.97,0.9700197164433448,0.9699297499999999
0.97,0.9700168209347383,0.97,0.9700168017590933,0.9699297499999999
0.97,0.9700226507242025,0.97,0.9700226311275965,0.9699297499999999
0.97,0.9700255656189346,0.97,0.9700255458118481,0.9699297499999999
0.97,0.9700226507242025,0.97,0.9700226311275965,0.9699297499999999
0.97,0.9700255656189346,0.97,0.9700255458118481,0.9699297499999999
0.97,0.9700233966549893,0.97,0.970023377145308,0.9699297499999999
0.97,0.9700255656189346,0.97,0.9700255458118481,0.9699297499999999
0.97,0.9700233966549893,0.97,0.970023377145308,0.9699297499999999
0.97,0.9700190587270987,0.97,0.9700190398122277,0.9699297499999999
0.97,0.9700482076744196,0.9701,0.9700481866547436,0.9699297499999999
0.97,0.9700190587270987,0.97,0.9700190398122277,0.9699297499999999
0.97,0.9700212276910439,0.97,0.9700212084787678,0.9699297499999999
0.97,0.9700183127963119,0.97,0.9700182937945162,0.9699297499999999
0.97,0.9700474617436328,0.97,0.9700474406370321,0.9699297499999999
0.97,0.9700452927796875,0.97,0.970045271970492,0.9699297499999999
0.97,0.9700474617436328,0.97,0.9700474406370321,0.9699297499999999
0.97,0.9700452927796875,0.97,0.970045271970492,0.9699297499999999
0.97,0.9700474617436328,0.97,0.9700474406370321,0.9699297499999999
0.97,0.9700452927796875,0.97,0.970045271970492,0.9699297499999999
0.97,0.970040954851797,0.97,0.9700409346374117,0.9699297499999999
0.97,0.970043869746529,0.97,0.9700438493216633,0.9699297499999999
0.97,0.9700351938907479,0.97,0.9700351746555028,0.9699297499999999
0.97,0.9700322789960159,0.97,0.9700322599712512,0.9699297499999999
0.97,0.9700236031402346,0.97,0.9700235853050907,0.9699297499999999
0.97,0.970019265212344,0.97,0.9700192479720104,0.9699297499999999
0.97,0.9700170962483988,0.97,0.9700170793054703,0.9699297499999999
0.97,0.970019265212344,0.97,0.9700192479720104,0.9699297499999999
0.97,0.9700236031402346,0.97,0.9700235853050907,0.9699297499999999
0.97,0.9700279410681253,0.97,0.970027922638171,0.9699297499999999
0.97,0.9700322789960159,0.97,0.9700322599712512,0.9699297499999999
0.97,0.9700366169239064,0.97,0.9700365973043314,0.9699297499999999
0.97,0.9700452927796875,0.97,0.970045271970492,0.9699297499999999
0.97,0.9700496307075781,0.97,0.9700496093035722,0.9699297499999999
0.97,0.9700452927796875,0.97,0.970045271970492,0.9699297499999999
0.97,0.970040954851797,0.97,0.9700409346374117,0.9699297499999999
0.97,0.9700366169239064,0.97,0.9700365973043314,0.9699297499999999
0.97,0.9700322789960159,0.97,0.9700322599712512,0.9699297499999999
0.97,0.9700236031402346,0.97,0.9700235853050907,0.9699297499999999
0.97,0.9700279410681253,0.97,0.970027922638171,0.9699297499999999
0.97,0.9700366169239064,0.97,0.9700365973043314,0.9699297499999999
0.97,0.9700496307075781,0.97,0.9700496093035722,0.9699297499999999
0.97,0.9700452927796875,0.97,0.970045271970492,0.9699297499999999
0.97,0.970040954851797,0.97,0.9700409346374117,0.9699297499999999
0.97,0.9700322789960159,0.97,0.9700322599712512,0.9699297499999999
0.97,0.9700236031402346,0.97,0.9700235853050907,0.9699297499999999
0.97,0.9700322789960159,0.97,0.9700322599712512,0.9699297499999999
0.97,0.970040954851797,0.97,0.9700409346374117,0.9699297499999999
0.97,0.9700452927796875,0.97,0.970045271970492,0.9699297499999999
0.97,0.9700474617436328,0.97,0.9700474406370321,0.9699297499999999
0.97,0.9700452927796875,0.97,0.970045271970492,0.9699297499999999
0.97,0.9700474617436328,0.97,0.9700474406370321,0.9699297499999999
0.97,0.9700452927796875,0.97,0.970045271970492,0.9699297499999999
0.97,0.9700161438323666,0.97,0.9700161251279761,0.9699297499999999
0.97,0.9700103140429024,0.97,0.970010295759473,0.9699297499999999
0.97,0.9700124830068477,0.97,0.9700124644260131,0.9699297499999999
0.97,0.9700095681121156,0.97,0.9700095497417615,0.9699297499999999
0.97,0.9700037383226514,0.97,0.9700037203732583,0.9699297499999999
0.97,0.9700254279621043,0.97,0.9700254070386595,0.9699297499999999
0.97,0.970016683277908,0.97,0.9700166629859047,0.9699297499999999
0.97,0.97001959817264,0.97,0.9700195776701563,0.9699297499999999
0.97,0.9700239361005307,0.97,0.9700239150032366,0.9699297499999999
0.97,0.9700022464610778,0.97,0.9700022283378353,0.9699297499999999
0.97,0.970008076250542,0.97,0.9700080577063386,0.9699297499999999
0.97,0.9700109911452741,0.97,0.9700109723905901,0.9699297499999999
0.97,0.9700226507242025,0.97,0.9700226311275965,0.9699297499999999
0.97,0.9700517996715234,0.97,0.9700517779701123,0.9699297499999999
0.97,0.9700576294609876,0.97,0.9700576073386155,0.9699297499999999
0.97,0.9700284805136666,0.97,0.9700284604960996,0.9699297499999999
0.97,0.9700226507242025,0.97,0.9700226311275965,0.9699297499999999
0.97,0.9700443403636553,0.97,0.9700443177929977,0.9699297499999999
0.97,0.9700326807847269,0.97,0.9700326590559913,0.9699297499999999
0.97,0.9700297658899949,0.97,0.9700297443717397,0.9699297499999999
0.97,0.9700239361005307,0.97,0.9700239150032366,0.9699297499999999
0.97,0.9700210212057986,0.97,0.970021000318985,0.9699297499999999
0.97,0.9700268509952628,0.97,0.9700268296874882,0.9699297499999999
0.97,0.9700297658899949,0.97,0.9700297443717397,0.9699297499999999
0.97,0.9700326807847269,0.97,0.9700326590559913,0.9699297499999999
0.97,0.9700414254689232,0.97,0.9700414031087461,0.9699297499999999
0.97,0.9700197358294703,0.97,0.9700197164433448,0.9699297499999999
0.97,0.9700488847767913,0.97,0.9700488632858607,0.9699297499999999
0.97,0.9700547145662555,0.97,0.9700546926543638,0.9699297499999999
